,start station name,end station name,tripduration,usertype,gender
486735,Broadway & Battery Pl,Barclay St & Church St,541,Subscriber,2
317538,Cliff St & Fulton St,Madison St & Clinton St,729,Subscriber,1
565825,E 9 St & Avenue C,E 15 St & 3 Ave,599,Subscriber,1
27779,State St & Smith St,Forsyth St & Canal St,1051,Subscriber,1
522834,Franklin St & W Broadway,12 Ave & W 40 St,558,Subscriber,1
503584,Broadway & Battery Pl,Vesey Pl & River Terrace,518,Subscriber,1
394827,Christopher St & Greenwich St,Bank St & Hudson St,124,Subscriber,1
65720,Mott St & Prince St,Greenwich St & W Houston St,476,Subscriber,2
278566,E 4 St & 2 Ave,Great Jones St,166,Subscriber,1
508601,S 5 Pl & S 5 St,Wythe Ave & Metropolitan Ave,2280,Subscriber,1
51603,E 39 St & 2 Ave,E 51 St & 1 Ave,338,Subscriber,1
328780,E 20 St & FDR Drive,Broadway & W 24 St,1288,Subscriber,1
41078,W 38 St & 8 Ave,Christopher St & Greenwich St,720,Subscriber,1
156590,Suffolk St & Stanton St,8 Ave & W 31 St N,470,Subscriber,1
430225,E 27 St & 1 Ave,10 Ave & W 28 St,334,Subscriber,1
222562,E 39 St & 2 Ave,Fulton St & Broadway,2277,Subscriber,1
116012,9 Ave & W 14 St,E 4 St & 2 Ave,1262,Subscriber,1
312343,Washington Pl & Broadway,Mercer St & Spring St,798,Subscriber,1
525636,Old Fulton St,Old Fulton St,1557,Subscriber,1
167141,E 16 St & 5 Ave,1 Ave & E 16 St,476,Subscriber,1
457379,Pershing Square South,Lafayette St & E 8 St,893,Subscriber,1
65978,E 23 St & 1 Ave,Laight St & Hudson St,456,Subscriber,1
2961,E 53 St & Madison Ave,W 51 St & 6 Ave,813,Subscriber,1
467178,Liberty St & Broadway,Greenwich St & W Houston St,823,Subscriber,1
466545,S 5 Pl & S 5 St,E 60 St & York Ave,1687,Subscriber,1
375502,8 Ave & W 52 St,E 6 St & Avenue B,1531,Subscriber,1
310358,W 25 St & 6 Ave,E 47 St & Park Ave,844,Subscriber,1
310944,Carmine St & 6 Ave,Broadway & Battery Pl,1139,Subscriber,1
552283,Elizabeth St & Hester St,Cherry St,440,Subscriber,1
543358,E 16 St & 5 Ave,W 11 St & 6 Ave,211,Subscriber,1
153284,Mercer St & Spring St,,782,Subscriber,2
288924,Cadman Plaza E & Red Cross Pl,W 47 St & 10 Ave,476,Subscriber,1
494356,Greenwich Ave & 8 Ave,W 11 St & 6 Ave,429,Subscriber,1
546802,W 47 St & 10 Ave,W 22 St & 8 Ave,785,Subscriber,1
157108,9 Ave & W 22 St,E 11 St & 1 Ave,548,Subscriber,1
519365,Greenwich St & W Houston St,Broadway & W 56 St,2188,Subscriber,1
237569,E 2 St & 2 Ave,,466,Subscriber,1
429434,W 20 St & 11 Ave,Pershing Square North,606,Subscriber,1
26533,E 11 St & 2 Ave,E 16 St & 5 Ave,484,Subscriber,1
334959,Broadway & Berry St,E 19 St & 3 Ave,1865,Subscriber,2
563620,E 14 St & Avenue B,NYCBS Depot - FAR,912,Subscriber,1
206620,Mott St & Prince St,W 16 St & The High Line,1395,Subscriber,2
120222,W 21 St & 6 Ave,Columbia Heights & Cranberry St,2284,Subscriber,1
299064,Water - Whitehall Plaza,Water - Whitehall Plaza,78,Subscriber,2
249477,Lafayette St & E 8 St,DeKalb Ave & Hudson Ave,411,Subscriber,1
286615,E 53 St & Madison Ave,E 15 St & Irving Pl,4912,Subscriber,1
329371,E 20 St & Park Ave,2 Ave & E 31 St,698,Subscriber,2
325853,1 Ave & E 30 St,W 43 St & 10 Ave,1369,Subscriber,1
36650,Clinton Ave & Myrtle Ave,Shevchenko Pl & E 7 St,334,Subscriber,1
536443,Madison St & Montgomery St,Fulton St & William St,652,Subscriber,1
221838,Broadway & E 14 St,Mercer St & Spring St,1555,Subscriber,1
49494,Barrow St & Hudson St,Lawrence St & Willoughby St,500,Subscriber,1
405226,Front St & Washington St,Greenwich Ave & 8 Ave,1802,Subscriber,1
557756,E 2 St & Avenue B,W 44 St & 5 Ave,2375,Subscriber,2
246929,W 42 St & 8 Ave,11 Ave & W 41 St,559,Subscriber,1
278110,E 2 St & Avenue C,Lafayette St & E 8 St,393,Subscriber,1
420240,Broadway & W 56 St,E 58 St & 3 Ave,524,Subscriber,1
255688,Washington St & Gansevoort St,West St & Chambers St,583,Subscriber,1
554857,Washington Square E,West St & Chambers St,891,Subscriber,2
245256,W 15 St & 7 Ave,Suffolk St & Stanton St,1721,Subscriber,1
83460,Central Park S & 6 Ave,E 45 St & 3 Ave,651,Subscriber,1
155465,Atlantic Ave & Fort Greene Pl,Concord St & Bridge St,653,Subscriber,1
236846,Metropolitan Ave & Bedford Ave,Metropolitan Ave & Bedford Ave,802,Subscriber,1
35198,Bank St & Washington St,W 33 St & 7 Ave,1342,Subscriber,1
283615,South St & Gouverneur Ln,12 Ave & W 40 St,2044,Subscriber,1
519063,Canal St & Rutgers St,Madison St & Clinton St,210,Subscriber,1
91252,W 13 St & 6 Ave,2 Ave & E 31 St,982,Subscriber,1
53076,9 Ave & W 16 St,W 20 St & 11 Ave,279,Subscriber,1
505675,E 10 St & 5 Ave,6 Ave & Canal St,611,Subscriber,1
226360,W 25 St & 6 Ave,W 42 St & 8 Ave,147,Subscriber,1
336410,University Pl & E 14 St,W 21 St & 6 Ave,459,Subscriber,1
514275,E 19 St & 3 Ave,Pitt St & Stanton St,1346,Subscriber,2
158645,Spruce St & Nassau St,Water - Whitehall Plaza,406,Subscriber,1
317466,State St & Smith St,9 Ave & W 18 St,1548,Subscriber,2
131212,Johnson St & Gold St,Johnson St & Gold St,2699,Subscriber,1
544492,Howard St & Centre St,,407,Subscriber,1
224727,Atlantic Ave & Furman St,Cadman Plaza W & Pierrepont St,822,Subscriber,1
314146,Centre St & Chambers St,Maiden Ln & Pearl St,292,Subscriber,1
184288,W 56 St & 10 Ave,Broadway & W 56 St,1710,Subscriber,1
4230,2 Ave & E 31 St,W 20 St & 11 Ave,1155,Subscriber,1
40885,5 Ave & E 29 St,MacDougal St & Washington Sq,410,Subscriber,1
554304,Lexington Ave & E 29 St,West St & Chambers St,1642,Subscriber,1
79696,West Thames St,Broad St & Bridge St,295,Subscriber,2
144552,W 18 St & 6 Ave,,476,Subscriber,1
242615,E 48 St & Madison Ave,Broadway & W 58 St,561,Subscriber,1
199884,Broadway & W 58 St,West Thames St,2657,Subscriber,1
152723,E 19 St & 3 Ave,8 Ave & W 31 St N,1013,Subscriber,1
533164,Broadway & W 37 St,Broadway & E 22 St,387,Subscriber,1
565521,E 27 St & 1 Ave,2 Ave & E 31 St,610,Subscriber,1
252268,Cadman Plaza W & Pierrepont St,Hicks St & Montague St,217,Subscriber,2
168332,Spruce St & Nassau St,Franklin St & W Broadway,745,Subscriber,2
441501,E 11 St & 2 Ave,W 15 St & 7 Ave,553,Subscriber,1
370330,Howard St & Centre St,Mercer St & Spring St,520,Subscriber,1
508065,Grand Army Plaza & Central Park S,Howard St & Centre St,2157,Subscriber,1
82233,Leonard St & Church St,W Broadway & Spring St,869,Subscriber,1
543596,2 Ave & E 58 St,2 Ave & E 58 St,400,Subscriber,2
493420,E 17 St & Broadway,1 Ave & E 18 St,594,Subscriber,1
169653,9 Ave & W 14 St,W 17 St & 8 Ave,338,Subscriber,1
243753,Allen St & Rivington St,Lawrence St & Willoughby St,304,Subscriber,1
280245,Vesey Pl & River Terrace,Bus Slip & State St,434,Subscriber,1
984,W 54 St & 9 Ave,W 54 St & 9 Ave,1394,Subscriber,1
155140,West Thames St,W 16 St & The High Line,1358,Subscriber,2
75088,W 13 St & 5 Ave,E 55 St & 2 Ave,635,Subscriber,1
49558,E 39 St & 2 Ave,Clark St & Henry St,1174,Subscriber,1
280375,Rivington St & Ridge St,2 Ave & E 58 St,1674,Subscriber,2
201478,W 4 St & 7 Ave S,Forsyth St & Broome St,351,Subscriber,1
414972,Franklin St & W Broadway,Broadway & E 14 St,680,Subscriber,1
453957,Atlantic Ave & Furman St,Henry St & Atlantic Ave,1608,Subscriber,1
24543,Broadway & E 14 St,W 27 St & 7 Ave,407,Subscriber,1
420453,Washington Square E,Christopher St & Greenwich St,1381,Subscriber,2
375012,Broadway & E 14 St,E 39 St & 3 Ave,1574,Subscriber,2
506860,Pershing Square South,Hudson St & Reade St,900,Subscriber,1
205456,W 43 St & 10 Ave,W 43 St & 10 Ave,122,Subscriber,1
115398,Broadway & W 41 St,Broadway & W 56 St,1521,Subscriber,1
572436,W 20 St & 8 Ave,W 39 St & 9 Ave,567,Subscriber,1
60553,W 25 St & 6 Ave,Washington Square E,703,Subscriber,1
454008,Cadman Plaza West & Montague St,Clark St & Henry St,647,Subscriber,1
69484,Division St & Bowery,Franklin St & W Broadway,666,Subscriber,2
233276,MacDougal St & Prince St,Bayard St & Baxter St,1124,Subscriber,2
292920,E 30 St & Park Ave S,W 37 St & 10 Ave,1076,Subscriber,2
129806,W 4 St & 7 Ave S,,809,Subscriber,2
518608,NYCBS Depot - SSP,Broadway & W 56 St,712,Subscriber,1
345468,W 52 St & 5 Ave,University Pl & E 14 St,1194,Subscriber,1
556512,Franklin St & W Broadway,E 16 St & 5 Ave,2132,Subscriber,2
426592,Rivington St & Ridge St,Maiden Ln & Pearl St,1173,Subscriber,1
226003,W 27 St & 7 Ave,Lexington Ave & E 29 St,457,Subscriber,2
323292,2 Ave & E 31 St,E 4 St & 2 Ave,630,Subscriber,1
163082,West Thames St,State St & Smith St,1448,Subscriber,2
170186,Barrow St & Hudson St,W 11 St & 6 Ave,529,Subscriber,2
271552,W 54 St & 9 Ave,W 42 St & 8 Ave,494,Subscriber,2
58484,9 Ave & W 22 St,Forsyth St & Canal St,1403,Subscriber,1
322741,Mercer St & Bleecker St S,Greenwich Ave & Charles St,505,Subscriber,1
160815,Christopher St & Greenwich St,E 27 St & 1 Ave,497,Subscriber,1
529186,8 Ave & W 52 St,Broadway & E 22 St,1286,Subscriber,1
442364,MacDougal St & Washington Sq,Greenwich St & North Moore St,749,Subscriber,1
336212,E 11 St & 2 Ave,E 23 St & 1 Ave,451,Subscriber,1
508777,E 17 St & Broadway,Mercer St & Spring St,191,Subscriber,1
431732,Water - Whitehall Plaza,Murray St & West St,1386,Subscriber,1
220699,W 4 St & 7 Ave S,E 43 St & Vanderbilt Ave,1093,Subscriber,1
162184,E 39 St & 2 Ave,2 Ave & E 31 St,248,Subscriber,1
471093,Allen St & Rivington St,Allen St & Stanton St,671,Subscriber,1
402984,W 44 St & 5 Ave,Lexington Ave & E 24 St,556,Subscriber,1
542807,South St & Gouverneur Ln,South St & Whitehall St,337,Subscriber,1
463015,1 Ave & E 18 St,,483,Subscriber,1
563955,9 Ave & W 16 St,E 47 St & 1 Ave,490,Subscriber,1
185606,W 15 St & 7 Ave,E 20 St & 2 Ave,483,Subscriber,1
337384,University Pl & E 14 St,W 17 St & 8 Ave,342,Subscriber,1
221010,Fulton St & William St,Greenwich St & North Moore St,626,Subscriber,2
334621,Allen St & Rivington St,Pershing Square North,1712,Subscriber,2
251002,Pershing Square South,Adelphi St & Myrtle Ave,1725,Subscriber,1
268337,W 17 St & 8 Ave,W 56 St & 10 Ave,1146,Subscriber,1
55529,E 60 St & York Ave,Broadway & W 32 St,785,Subscriber,1
323248,E 20 St & Park Ave,8 Ave & W 31 St N,1028,Subscriber,2
319266,W 42 St & 8 Ave,W 53 St & 10 Ave,578,Subscriber,2
237802,8 Ave & W 31 St N,Duane St & Greenwich St,1898,Subscriber,1
154887,Bank St & Washington St,Washington Square E,184,Subscriber,1
488706,Division St & Bowery,Elizabeth St & Hester St,230,Subscriber,2
445225,Madison St & Clinton St,Front St & Maiden Ln,893,Subscriber,1
499216,W 49 St & 8 Ave,E 47 St & 1 Ave,1436,Subscriber,1
435384,Forsyth St & Canal St,,1932,Subscriber,1
485653,W 18 St & 6 Ave,E 12 St & 3 Ave,412,Subscriber,1
336341,W 38 St & 8 Ave,W 22 St & 10 Ave,2011,Subscriber,2
505337,W 51 St & 6 Ave,9 Ave & W 22 St,1473,Subscriber,1
420877,Lafayette Ave & Fort Greene Pl,,1029,Subscriber,1
389098,Carlton Ave & Park Ave,E 3 St & 1 Ave,1030,Subscriber,1
442108,Ashland Pl & Hanson Pl,Duffield St & Willoughby St,356,Subscriber,1
448416,E 19 St & 3 Ave,Water - Whitehall Plaza,1635,Subscriber,1
530225,Gallatin Pl & Livingston St,Old Fulton St,712,Subscriber,1
39660,Mott St & Prince St,E 43 St & Vanderbilt Ave,779,Subscriber,1
346295,Allen St & Rivington St,Allen St & Stanton St,99,Subscriber,1
394553,E 31 St & 3 Ave,9 Ave & W 14 St,723,Subscriber,2
519775,E 39 St & 3 Ave,Pike St & E Broadway,1822,Subscriber,1
316602,Franklin Ave & Myrtle Ave,Broadway & Berry St,483,Subscriber,1
444926,W 22 St & 8 Ave,11 Ave & W 59 St,1174,Subscriber,1
217074,Norfolk St & Broome St,West Thames St,1278,Subscriber,1
70422,Hudson St & Reade St,Sullivan St & Washington Sq,361,Subscriber,2
181734,E 12 St & 3 Ave,,682,Subscriber,2
542219,E 24 St & Park Ave S,DeKalb Ave & Hudson Ave,584,Subscriber,1
455321,Cadman Plaza W & Pierrepont St,Fulton St & Grand Ave,1195,Subscriber,2
478325,E 7 St & Avenue A,Broadway & W 56 St,1876,Subscriber,1
562932,E 7 St & Avenue A,E 11 St & Broadway,461,Subscriber,1
154980,Forsyth St & Broome St,W 25 St & 6 Ave,335,Subscriber,1
496481,W 41 St & 8 Ave,1 Ave & E 44 St,811,Subscriber,1
430770,Broadway & E 14 St,E 11 St & 1 Ave,444,Subscriber,1
380040,MacDougal St & Washington Sq,W 20 St & 11 Ave,310,Subscriber,1
199609,Clinton Ave & Myrtle Ave,Clark St & Henry St,1501,Subscriber,1
504175,Lispenard St & Broadway,Greenwich St & W Houston St,672,Subscriber,1
539898,Nassau St & Navy St,Washington Ave & Park Ave,320,Subscriber,1
330565,E 12 St & 3 Ave,E 48 St & Madison Ave,558,Subscriber,2
430735,E 43 St & Vanderbilt Ave,W 49 St & 8 Ave,733,Subscriber,1
57241,Bank St & Washington St,W 52 St & 11 Ave,1064,Subscriber,2
427697,E 40 St & 5 Ave,E 30 St & Park Ave S,373,Subscriber,1
506143,E 39 St & 2 Ave,Lexington Ave & E 24 St,595,Subscriber,1
149159,Leonard St & Church St,Pike St & E Broadway,492,Subscriber,1
33780,W 33 St & 7 Ave,W 51 St & 6 Ave,560,Subscriber,1
6071,Broadway & E 14 St,W 37 St & 10 Ave,1796,Subscriber,1
124481,W 39 St & 9 Ave,9 Ave & W 22 St,472,Subscriber,1
493097,E 14 St & Avenue B,E 20 St & FDR Drive,1191,Subscriber,1
455422,Broadway & W 56 St,E 43 St & Vanderbilt Ave,571,Subscriber,1
564922,Broadway & W 51 St,9 Ave & W 16 St,1360,Subscriber,1
550366,West St & Chambers St,West Thames St,919,Subscriber,2
49004,Hicks St & Montague St,W 20 St & 11 Ave,1336,Subscriber,2
428594,Pershing Square South,Murray St & West St,1559,Subscriber,1
181458,W 52 St & 9 Ave,W 43 St & 10 Ave,425,Subscriber,1
324594,Vesey Pl & River Terrace,W 22 St & 10 Ave,986,Subscriber,1
452567,W 33 St & 7 Ave,E 58 St & 3 Ave,563,Subscriber,1
507783,Broadway & W 41 St,W 56 St & 6 Ave,690,Subscriber,1
248021,W 27 St & 7 Ave,1 Ave & E 30 St,155,Subscriber,1
453792,Barclay St & Church St,Washington Pl & Broadway,1487,Subscriber,1
29475,Broadway & W 41 St,E 5 St & Avenue C,1413,Subscriber,1
449210,11 Ave & W 27 St,,663,Subscriber,2
475923,South St & Gouverneur Ln,Maiden Ln & Pearl St,172,Subscriber,1
69284,E 32 St & Park Ave,W 27 St & 7 Ave,484,Subscriber,1
208436,Bus Slip & State St,St Marks Pl & 2 Ave,1618,Subscriber,1
68411,E 2 St & Avenue C,Bank St & Hudson St,1646,Subscriber,1
508534,Fulton St & Broadway,Broadway & Battery Pl,346,Subscriber,1
337810,W 13 St & 5 Ave,Perry St & Bleecker St,509,Subscriber,2
341166,W Broadway & Spring St,Cleveland Pl & Spring St,246,Subscriber,1
306122,Cadman Plaza E & Tillary St,Centre St & Chambers St,1224,Subscriber,2
524618,E 33 St & 2 Ave,W 25 St & 6 Ave,773,Subscriber,1
329689,W 29 St & 9 Ave,9 Ave & W 14 St,384,Subscriber,1
326165,E 39 St & 3 Ave,Clinton St & Grand St,1143,Subscriber,1
321277,W 51 St & 6 Ave,W 51 St & 6 Ave,66,Subscriber,1
141809,E 20 St & Park Ave,E 11 St & 2 Ave,674,Subscriber,1
333078,6 Ave & Canal St,Cleveland Pl & Spring St,325,Subscriber,1
412737,Stanton St & Chrystie St,E 58 St & 3 Ave,512,Subscriber,1
490444,Clinton St & Grand St,Forsyth St & Broome St,578,Subscriber,1
133096,Pershing Square North,Pershing Square North,312,Subscriber,1
77657,W 43 St & 10 Ave,Warren St & Church St,1469,Subscriber,2
134622,Allen St & Stanton St,W 39 St & 9 Ave,1443,Subscriber,1
325102,Elizabeth St & Hester St,Cliff St & Fulton St,607,Subscriber,1
137070,Carlton Ave & Park Ave,E 39 St & 2 Ave,523,Subscriber,2
339371,1 Ave & E 18 St,E 15 St & 3 Ave,960,Subscriber,1
504395,W 21 St & 6 Ave,W 47 St & 10 Ave,1203,Subscriber,1
267703,Great Jones St,S 3 St & Bedford Ave,1483,Subscriber,2
330156,W 52 St & 9 Ave,W 53 St & 10 Ave,761,Subscriber,2
484858,W 27 St & 7 Ave,9 Ave & W 45 St,787,Subscriber,1
317628,W 16 St & The High Line,8 Ave & W 33 St,567,Subscriber,1
283334,11 Ave & W 59 St,W 47 St & 10 Ave,458,Subscriber,1
494856,MacDougal St & Prince St,Washington Pl & 6 Ave,302,Subscriber,1
528097,E 11 St & 1 Ave,E 47 St & 2 Ave,1202,Subscriber,2
326863,Mercer St & Spring St,W 41 St & 8 Ave,1486,Subscriber,2
339238,Washington Pl & Broadway,Canal St & Rutgers St,842,Subscriber,1
491142,E 17 St & Broadway,9 Ave & W 14 St,809,Subscriber,1
271212,Dean St & 4 Ave,Fulton St & Grand Ave,653,Subscriber,1
396322,Atlantic Ave & Fort Greene Pl,Fulton St & Washington Ave,514,Subscriber,1
122646,Pearl St & Hanover Square,Centre St & Worth St,712,Subscriber,1
314446,E 15 St & Irving Pl,Atlantic Ave & Fort Greene Pl,1563,Subscriber,1
68669,W 26 St & 8 Ave,11 Ave & W 59 St,770,Subscriber,1
161107,E 9 St & Avenue C,St Marks Pl & 2 Ave,442,Subscriber,1
488440,Broadway & W 29 St,FDR Drive & E 35 St,673,Subscriber,1
527585,Broadway & W 56 St,9 Ave & W 45 St,363,Subscriber,1
271366,W 13 St & 6 Ave,Little West St & 1 Pl,1026,Subscriber,2
341131,Pershing Square South,FDR Drive & E 35 St,603,Subscriber,1
522905,Harrison St & Hudson St,Hudson St & Reade St,140,Subscriber,1
42743,Pearl St & Anchorage Pl,E 39 St & 2 Ave,1584,Subscriber,1
501352,Wythe Ave & Metropolitan Ave,Carmine St & 6 Ave,2186,Subscriber,2
441567,W 15 St & 7 Ave,Christopher St & Greenwich St,587,Subscriber,1
275385,Bank St & Washington St,E 5 St & Avenue C,752,Subscriber,1
106672,Cleveland Pl & Spring St,Cherry St,1078,Subscriber,2
229745,W 11 St & 6 Ave,,276,Subscriber,1
509862,Mercer St & Spring St,W 31 St & 7 Ave,168,Subscriber,1
255605,Division St & Bowery,Vesey Pl & River Terrace,742,Subscriber,1
457265,Reade St & Broadway,Front St & Maiden Ln,546,Subscriber,1
274735,8 Ave & W 31 St N,Great Jones St,927,Subscriber,1
117009,W 46 St & 11 Ave,Greenwich St & W Houston St,1072,Subscriber,1
164088,W 54 St & 9 Ave,W 20 St & 11 Ave,1321,Subscriber,1
264577,E 39 St & 3 Ave,W 41 St & 8 Ave,757,Subscriber,1
508034,York St & Jay St,Shevchenko Pl & E 7 St,578,Subscriber,1
512455,9 Ave & W 16 St,11 Ave & W 59 St,917,Subscriber,2
67546,W 44 St & 5 Ave,Broadway & W 51 St,324,Subscriber,1
269424,Mercer St & Spring St,Broadway & E 14 St,974,Subscriber,1
454448,2 Ave & E 31 St,E 16 St & 5 Ave,1078,Subscriber,1
120326,Grand St & Havemeyer St,Lexington Ave & Classon Ave,1015,Subscriber,1
524439,Broadway & W 41 St,Greenwich St & North Moore St,182,Subscriber,1
499635,Washington St & Gansevoort St,Pershing Square South,1693,Subscriber,1
274861,Rivington St & Ridge St,Columbia St & Rivington St,187,Subscriber,1
284111,LaGuardia Pl & W 3 St,W 33 St & 7 Ave,1254,Subscriber,1
387260,W 38 St & 8 Ave,Broadway & W 29 St,523,Subscriber,1
261938,Broadway & W 24 St,W 43 St & 6 Ave,644,Subscriber,1
520856,Maiden Ln & Pearl St,Hudson St & Reade St,435,Subscriber,1
474311,Reade St & Broadway,9 Ave & W 22 St,983,Subscriber,1
7890,W 39 St & 9 Ave,E 15 St & 3 Ave,375,Subscriber,1
124278,Lawrence St & Willoughby St,Lawrence St & Willoughby St,91,Subscriber,1
278812,Jay St & Tech Pl,E 51 St & Lexington Ave,1625,Subscriber,1
555418,Broadway & W 60 St,E 52 St & 2 Ave,1129,Subscriber,2
362446,E 53 St & Madison Ave,E 53 St & Lexington Ave,132,Subscriber,1
275956,DeKalb Ave & Hudson Ave,Washington Park,1621,Subscriber,1
431856,W 39 St & 9 Ave,E 11 St & Broadway,1468,Subscriber,2
380869,Atlantic Ave & Fort Greene Pl,Willoughby Ave & Hall St,678,Subscriber,1
499553,Broadway & W 38 St,1 Ave & E 30 St,661,Subscriber,1
61187,E 53 St & Lexington Ave,E 51 St & 1 Ave,5063,Subscriber,1
503852,W 16 St & The High Line,W 18 St & 6 Ave,2624,Subscriber,2
534964,E 11 St & 1 Ave,Watts St & Greenwich St,1186,Subscriber,1
76696,Old Slip & Front St,John St & William St,237,Subscriber,1
112654,E 12 St & 3 Ave,Mott St & Prince St,486,Subscriber,2
321217,E 23 St & 1 Ave,Old Slip & Front St,1826,Subscriber,2
322321,Central Park S & 6 Ave,E 58 St & 3 Ave,372,Subscriber,1
121054,E 11 St & 2 Ave,Centre St & Worth St,621,Subscriber,1
59216,W 56 St & 6 Ave,9 Ave & W 22 St,954,Subscriber,1
563980,10 Ave & W 28 St,W 20 St & 7 Ave,746,Subscriber,1
248414,Mercer St & Spring St,,495,Subscriber,2
156129,W 39 St & 9 Ave,Lafayette St & E 8 St,1157,Subscriber,1
167064,Centre St & Chambers St,Greenwich St & Warren St,2729,Subscriber,1
268768,Concord St & Bridge St,Central Park S & 6 Ave,2441,Subscriber,1
433882,Washington Square E,E 19 St & 3 Ave,435,Subscriber,1
324143,DeKalb Ave & Hudson Ave,Howard St & Centre St,728,Subscriber,1
109081,E 24 St & Park Ave S,State St & Smith St,2241,Subscriber,2
473748,E 23 St & 1 Ave,Reade St & Broadway,1028,Subscriber,1
215670,1 Ave & E 30 St,E 15 St & 3 Ave,253,Subscriber,1
523934,E 17 St & Broadway,W 34 St & 11 Ave,457,Subscriber,1
155540,W 17 St & 8 Ave,W 26 St & 8 Ave,225,Subscriber,1
235839,Atlantic Ave & Fort Greene Pl,Atlantic Ave & Fort Greene Pl,603,Subscriber,1
280755,W 47 St & 10 Ave,Broadway & E 22 St,641,Subscriber,1
539181,West Thames St,9 Ave & W 22 St,2095,Subscriber,1
27094,Fulton St & William St,11 Ave & W 59 St,1309,Subscriber,1
533629,E 19 St & 3 Ave,E 19 St & 3 Ave,71,Subscriber,1
41256,E 2 St & 2 Ave,S Portland Ave & Hanson Pl,1422,Subscriber,1
412842,Broadway & W 24 St,W 22 St & 10 Ave,560,Subscriber,1
571676,9 Ave & W 45 St,W 59 St & 10 Ave,719,Subscriber,1
333726,W 24 St & 7 Ave,W 25 St & 6 Ave,115,Subscriber,2
338608,S 5 Pl & S 5 St,E 10 St & Avenue A,2106,Subscriber,1
171001,5 Ave & E 29 St,Washington Square E,680,Subscriber,1
497251,8 Ave & W 31 St N,E 30 St & Park Ave S,472,Subscriber,1
321520,DeKalb Ave & Hudson Ave,E 10 St & Avenue A,775,Subscriber,2
464710,E 15 St & Irving Pl,,217,Subscriber,1
576512,E 9 St & Avenue C,Little West St & 1 Pl,764,Subscriber,1
20307,Lexington Ave & E 24 St,E 7 St & Avenue A,507,Subscriber,1
414530,W 42 St & 8 Ave,W 46 St & 11 Ave,421,Subscriber,1
445589,W 41 St & 8 Ave,Broadway & W 32 St,640,Subscriber,1
442992,Warren St & Church St,E 47 St & Park Ave,620,Subscriber,2
533365,E 20 St & Park Ave,8 Ave & W 31 St N,1489,Subscriber,1
378725,W 45 St & 6 Ave (1),Broadway & W 49 St,1285,Subscriber,2
296517,E 15 St & Irving Pl,E 20 St & 2 Ave,681,Subscriber,1
298987,E 11 St & 1 Ave,E 9 St & Avenue C,327,Subscriber,1
56247,E 11 St & 2 Ave,Broadway & E 14 St,420,Subscriber,1
554531,W 27 St & 7 Ave,South St & Whitehall St,818,Subscriber,1
506960,1 Ave & E 30 St,E 32 St & Park Ave,308,Subscriber,1
448417,S 3 St & Bedford Ave,Kent Ave & S 11 St,212,Subscriber,1
304696,St James Pl & Pearl St,Market St & Cherry St,173,Subscriber,1
74667,S Portland Ave & Hanson Pl,Fulton St & Washington Ave,417,Subscriber,2
470599,E 58 St & 3 Ave,Perry St & Bleecker St,1322,Subscriber,1
428607,E 11 St & 2 Ave,E 2 St & 2 Ave,286,Subscriber,2
201414,Franklin St & W Broadway,9 Ave & W 45 St,966,Subscriber,1
504108,MacDougal St & Prince St,Forsyth St & Canal St,1256,Subscriber,2
313816,John St & William St,Pike St & E Broadway,902,Subscriber,2
548603,Broadway & E 14 St,Carmine St & 6 Ave,457,Subscriber,1
490670,W 20 St & 11 Ave,E 9 St & Avenue C,275,Subscriber,1
359407,E 10 St & Avenue A,Washington Pl & 6 Ave,807,Subscriber,2
455275,W 13 St & 5 Ave,W 11 St & 6 Ave,170,Subscriber,1
25131,8 Ave & W 31 St N,E 43 St & Vanderbilt Ave,745,Subscriber,1
18561,Bank St & Hudson St,Lafayette Ave & Fort Greene Pl,2007,Subscriber,1
159260,E 31 St & 3 Ave,E 20 St & 2 Ave,755,Subscriber,1
427973,Emerson Pl & Myrtle Ave,Lawrence St & Willoughby St,665,Subscriber,1
362308,Washington St & Gansevoort St,W 13 St & 6 Ave,443,Subscriber,1
488601,Sullivan St & Washington Sq,Broadway & W 29 St,271,Subscriber,1
376586,1 Ave & E 16 St,Washington Square E,564,Subscriber,1
515728,South St & Gouverneur Ln,Bank St & Washington St,1296,Subscriber,1
9981,W 52 St & 9 Ave,8 Ave & W 31 St N,661,Subscriber,1
127526,W 17 St & 8 Ave,E 17 St & Broadway,712,Subscriber,1
463074,Barrow St & Hudson St,8 Ave & W 31 St N,739,Subscriber,1
13274,Kent Ave & S 11 St,S 4 St & Wythe Ave,1067,Subscriber,1
30972,W 15 St & 7 Ave,W 43 St & 10 Ave,1135,Subscriber,1
566101,Fulton St & Broadway,Rivington St & Chrystie St,656,Subscriber,2
476258,Central Park S & 6 Ave,E 40 St & 5 Ave,982,Subscriber,1
576201,Norfolk St & Broome St,Columbia St & Rivington St,296,Subscriber,1
513976,Broadway & W 24 St,8 Ave & W 33 St,864,Subscriber,1
229260,W 43 St & 10 Ave,Bank St & Washington St,991,Subscriber,1
313690,W 37 St & 5 Ave,E 16 St & 5 Ave,1037,Subscriber,2
475158,8 Ave & W 33 St,9 Ave & W 16 St,594,Subscriber,1
219417,Broadway & W 24 St,W 37 St & 10 Ave,934,Subscriber,1
32656,St Marks Pl & 2 Ave,Broad St & Bridge St,888,Subscriber,1
