,start station name,end station name,tripduration,usertype,gender
388337,W 22 St & 10 Ave,Jay St & Tech Pl,616,Subscriber,1
358831,Broadway & W 58 St,9 Ave & W 18 St,1289,Subscriber,1
23874,Broadway & W 38 St,Pershing Square North,661,Subscriber,2
335062,W 20 St & 11 Ave,11 Ave & W 59 St,1160,Subscriber,1
465091,Wythe Ave & Metropolitan Ave,Ashland Pl & Hanson Pl,1332,Subscriber,1
469572,E 23 St & 1 Ave,,2308,Subscriber,1
438265,St Marks Pl & 1 Ave,W 15 St & 7 Ave,706,Subscriber,2
502892,W 56 St & 6 Ave,,442,Subscriber,1
145206,Stanton St & Chrystie St,Christopher St & Greenwich St,619,Subscriber,1
512807,W 44 St & 5 Ave,W 41 St & 8 Ave,404,Subscriber,1
443273,Perry St & Bleecker St,E 11 St & Broadway,406,Subscriber,2
49527,Forsyth St & Canal St,Washington Ave & Park Ave,1051,Subscriber,1
173008,E 5 St & Avenue C,,987,Subscriber,1
375865,Stanton St & Chrystie St,Canal St & Rutgers St,447,Subscriber,2
474352,E 7 St & Avenue A,9 Ave & W 16 St,1068,Subscriber,2
231497,Broadway & E 14 St,Fulton St & Rockwell Pl,560,Subscriber,1
569849,E 20 St & Park Ave,W 51 St & 6 Ave,1365,Subscriber,1
395800,Centre St & Chambers St,Barclay St & Church St,300,Subscriber,1
216521,E 16 St & 5 Ave,E 11 St & 2 Ave,498,Subscriber,2
393757,E 25 St & 1 Ave,Centre St & Worth St,688,Subscriber,1
441348,Centre St & Worth St,Greenwich St & Warren St,410,Subscriber,1
413053,Greenwich Ave & 8 Ave,Washington Pl & 6 Ave,324,Subscriber,1
241922,E 6 St & Avenue B,6 Ave & Canal St,243,Subscriber,1
5133,Broadway & W 60 St,Shevchenko Pl & E 7 St,321,Subscriber,2
555206,Reade St & Broadway,12 Ave & W 40 St,1170,Subscriber,1
415281,Broadway & W 29 St,2 Ave & E 58 St,531,Subscriber,1
469333,9 Ave & W 14 St,University Pl & E 14 St,538,Subscriber,1
62625,E 33 St & 5 Ave,W 45 St & 8 Ave,1210,Subscriber,1
126880,E 33 St & 2 Ave,W 15 St & 7 Ave,946,Subscriber,2
15289,West St & Chambers St,Cleveland Pl & Spring St,967,Subscriber,1
451673,W 29 St & 9 Ave,Broadway & W 32 St,425,Subscriber,1
138290,11 Ave & W 59 St,W 33 St & 7 Ave,882,Subscriber,1
513076,Broadway & Berry St,Metropolitan Ave & Bedford Ave,190,Subscriber,1
468647,E 23 St & 1 Ave,Bayard St & Baxter St,1006,Subscriber,1
417721,1 Ave & E 16 St,Howard St & Centre St,1145,Subscriber,1
149930,W 13 St & 6 Ave,8 Ave & W 33 St,552,Subscriber,1
2865,Grand St & Havemeyer St,Monroe St & Bedford Ave,1543,Subscriber,2
473701,W 52 St & 5 Ave,5 Ave & E 29 St,683,Subscriber,1
154317,E 27 St & 1 Ave,E 12 St & 3 Ave,845,Subscriber,1
300884,York St & Jay St,Fulton St & Washington Ave,1815,Subscriber,1
167701,8 Ave & W 52 St,Carlton Ave & Park Ave,493,Subscriber,1
48234,W 20 St & 11 Ave,MacDougal St & Washington Sq,455,Subscriber,1
372226,Washington Pl & 6 Ave,Greenwich St & Warren St,1033,Subscriber,2
501122,Broadway & W 51 St,E 43 St & Vanderbilt Ave,705,Subscriber,1
308181,Carmine St & 6 Ave,Greenwich St & W Houston St,243,Subscriber,2
175246,E 48 St & Madison Ave,St James Pl & Oliver St,860,Subscriber,1
500115,Pershing Square North,Fulton St & Rockwell Pl,470,Subscriber,1
474787,Clinton Ave & Flushing Ave,York St & Jay St,497,Subscriber,1
173920,W 20 St & 8 Ave,E 19 St & 3 Ave,658,Subscriber,2
108238,W 37 St & 10 Ave,W 37 St & 10 Ave,838,Subscriber,1
117983,12 Ave & W 40 St,6 Ave & W 33 St,615,Subscriber,1
326685,W 16 St & The High Line,Lafayette St & Jersey St N,1300,Subscriber,1
266205,E 58 St & 3 Ave,W 33 St & 7 Ave,1194,Subscriber,1
508180,Pike St & E Broadway,Hicks St & Montague St,296,Subscriber,2
138833,Stanton St & Mangin St,Stanton St & Mangin St,1340,Subscriber,2
258993,Vesey Pl & River Terrace,Liberty St & Broadway,721,Subscriber,2
170609,W 22 St & 8 Ave,Great Jones St,616,Subscriber,1
259138,Fulton St & William St,Front St & Maiden Ln,208,Subscriber,1
540029,Bayard St & Baxter St,Cleveland Pl & Spring St,282,Subscriber,1
227303,William St & Pine St,Spruce St & Nassau St,260,Subscriber,1
176428,Broadway & W 49 St,W 15 St & 7 Ave,919,Subscriber,1
35409,W 13 St & 6 Ave,W 25 St & 6 Ave,437,Subscriber,2
56182,Shevchenko Pl & E 7 St,Washington Park,484,Subscriber,1
480642,W 45 St & 6 Ave (1),W 56 St & 6 Ave,375,Subscriber,1
524336,Bank St & Hudson St,Lawrence St & Willoughby St,556,Subscriber,1
340373,E 11 St & Broadway,Mott St & Prince St,516,Subscriber,2
271407,W 26 St & 8 Ave,Carmine St & 6 Ave,1167,Subscriber,1
572988,Suffolk St & Stanton St,Stanton St & Chrystie St,214,Subscriber,1
268983,Hudson St & Reade St,E 16 St & 5 Ave,1199,Subscriber,1
23278,Greenwich St & W Houston St,Broadway & W 58 St,2190,Subscriber,2
117700,W 39 St & 9 Ave,Bus Slip & State St,455,Subscriber,1
556597,Murray St & West St,Lispenard St & Broadway,571,Subscriber,1
554491,W 52 St & 9 Ave,Broadway & W 60 St,400,Subscriber,1
140317,Clark St & Henry St,E 2 St & Avenue B,61,Subscriber,1
324614,E 51 St & 1 Ave,LaGuardia Pl & W 3 St,1278,Subscriber,1
108165,Murray St & West St,Allen St & Stanton St,1694,Subscriber,2
292119,Broadway & W 36 St,W 33 St & 7 Ave,152,Subscriber,1
242816,E 7 St & Avenue A,Lafayette St & E 8 St,219,Subscriber,1
218699,DeKalb Ave & Hudson Ave,W 13 St & 7 Ave,613,Subscriber,1
322870,W 25 St & 6 Ave,1 Ave & E 30 St,528,Subscriber,1
92600,2 Ave & E 31 St,2 Ave & E 31 St,1440,Subscriber,1
305498,E 20 St & FDR Drive,Vesey Pl & River Terrace,1701,Subscriber,1
367548,Monroe St & Bedford Ave,S 5 Pl & S 5 St,1719,Subscriber,1
255428,Broadway & W 49 St,Pershing Square South,618,Subscriber,2
360556,Greenwich Ave & Charles St,2 Ave & E 58 St,1480,Subscriber,1
469741,W 15 St & 7 Ave,E 11 St & 2 Ave,1217,Subscriber,1
489107,9 Ave & W 45 St,W 44 St & 5 Ave,511,Subscriber,2
285458,Central Park S & 6 Ave,Allen St & Rivington St,1023,Subscriber,1
481860,Bond St & Schermerhorn St,Ashland Pl & Hanson Pl,261,Subscriber,2
369626,E 9 St & Avenue C,E 13 St & Avenue A,409,Subscriber,2
76818,1 Ave & E 16 St,1 Ave & E 44 St,909,Subscriber,1
452104,W 52 St & 9 Ave,2 Ave & E 58 St,614,Subscriber,1
15697,E 17 St & Broadway,W 18 St & 6 Ave,224,Subscriber,1
310651,Carmine St & 6 Ave,3 Ave & Schermerhorn St,805,Subscriber,1
206946,Columbia St & Rivington St,Willoughby Ave & Walworth St,752,Subscriber,1
392952,E 15 St & Irving Pl,E 24 St & Park Ave S,457,Subscriber,1
462820,Lexington Ave & E 29 St,E 20 St & FDR Drive,580,Subscriber,2
66992,S 5 Pl & S 5 St,Cleveland Pl & Spring St,1559,Subscriber,2
442134,Washington Square E,Greenwich St & W Houston St,372,Subscriber,1
461317,E 15 St & Irving Pl,W 37 St & 5 Ave,336,Subscriber,1
157974,Lafayette Ave & Classon Ave,Emerson Pl & Myrtle Ave,177,Subscriber,1
417930,Broadway & W 56 St,E 47 St & Park Ave,514,Subscriber,1
111822,W 38 St & 8 Ave,Central Park S & 6 Ave,1017,Subscriber,1
300096,Atlantic Ave & Furman St,Old Fulton St,747,Subscriber,1
482759,York St & Jay St,E 15 St & Irving Pl,265,Subscriber,1
423458,W 37 St & 5 Ave,W 56 St & 10 Ave,774,Subscriber,1
227032,St Marks Pl & 2 Ave,11 Ave & W 27 St,433,Subscriber,1
186296,11 Ave & W 27 St,Christopher St & Greenwich St,620,Subscriber,1
174256,W 18 St & 6 Ave,Harrison St & Hudson St,299,Subscriber,2
561479,Market St & Cherry St,Warren St & Church St,454,Subscriber,1
213062,E 12 St & 3 Ave,E 10 St & Avenue A,238,Subscriber,1
168463,Grand St & Greene St,W 39 St & 9 Ave,447,Subscriber,1
435075,University Pl & E 14 St,W 15 St & 7 Ave,326,Subscriber,1
436168,West Thames St,Canal St & Rutgers St,912,Subscriber,1
5009,DeKalb Ave & S Portland Ave,DeKalb Ave & Hudson Ave,156,Subscriber,1
157247,Lawrence St & Willoughby St,Clinton Ave & Myrtle Ave,536,Subscriber,1
421848,Centre St & Worth St,Carlton Ave & Park Ave,718,Subscriber,1
272093,W 47 St & 10 Ave,W 39 St & 9 Ave,342,Subscriber,1
495115,12 Ave & W 40 St,Broadway & W 32 St,547,Subscriber,2
117495,Liberty St & Broadway,Greenwich St & Warren St,249,Subscriber,1
344717,Concord St & Bridge St,Nassau St & Navy St,907,Subscriber,2
102156,Carlton Ave & Flushing Ave,Wythe Ave & Metropolitan Ave,2026,Subscriber,1
534020,Cumberland St & Lafayette Ave,,153,Subscriber,1
100718,W 51 St & 6 Ave,West Thames St,3130,Subscriber,1
147259,10 Ave & W 28 St,MacDougal St & Prince St,964,Subscriber,2
328794,E 14 St & Avenue B,W 20 St & 11 Ave,341,Subscriber,1
569528,Allen St & Rivington St,W Broadway & Spring St,467,Subscriber,1
59657,Broadway & W 56 St,W 33 St & 7 Ave,4096,Subscriber,1
302239,Greenwich St & W Houston St,,495,Subscriber,1
25455,Broadway & E 22 St,Broadway & E 14 St,527,Subscriber,2
4368,St Marks Pl & 2 Ave,S 5 Pl & S 5 St,1681,Subscriber,1
42994,Broadway & W 60 St,E 9 St & Avenue C,994,Subscriber,1
194217,W 17 St & 8 Ave,W 4 St & 7 Ave S,480,Subscriber,1
263084,W 13 St & 7 Ave,Bank St & Washington St,328,Subscriber,1
159559,W 20 St & 8 Ave,Broadway & W 56 St,1107,Subscriber,2
307426,Carmine St & 6 Ave,E 43 St & Vanderbilt Ave,1435,Subscriber,2
431441,Broadway & W 41 St,W 34 St & 11 Ave,552,Subscriber,1
554181,Mercer St & Bleecker St S,W 11 St & 6 Ave,502,Subscriber,1
269977,Hicks St & Montague St,Dean St & 4 Ave,2288,Subscriber,2
278078,Catherine St & Monroe St,Cadman Plaza W & Pierrepont St,168,Subscriber,1
355687,St James Pl & Pearl St,11 Ave & W 41 St,391,Subscriber,1
483466,W 51 St & 6 Ave,E 12 St & 3 Ave,253,Subscriber,1
489291,Broadway & Battery Pl,West Thames St,197,Subscriber,1
242401,W 11 St & 6 Ave,Great Jones St,595,Subscriber,1
492682,2 Ave & E 58 St,E 39 St & 3 Ave,799,Subscriber,1
572686,E 11 St & Broadway,1 Ave & E 18 St,1673,Subscriber,2
290130,Fulton St & Broadway,9 Ave & W 18 St,4402,Subscriber,1
446367,Lafayette Ave & Fort Greene Pl,W 20 St & 11 Ave,155,Subscriber,1
44752,Broadway & W 32 St,E 10 St & 5 Ave,469,Subscriber,1
215805,W Broadway & Spring St,Christopher St & Greenwich St,1433,Subscriber,2
512689,6 Ave & W 33 St,E 5 St & Avenue C,1142,Subscriber,1
499726,1 Ave & E 16 St,South St & Gouverneur Ln,1341,Subscriber,1
462139,W 33 St & 7 Ave,W 37 St & 5 Ave,503,Subscriber,1
146804,E 51 St & 1 Ave,1 Ave & E 16 St,4429,Subscriber,2
254792,10 Ave & W 28 St,NYCBS Depot - FAR,809,Subscriber,2
229445,Broadway & W 41 St,W 39 St & 9 Ave,345,Subscriber,1
388996,Rivington St & Ridge St,Sullivan St & Washington Sq,714,Subscriber,1
427948,Lafayette St & E 8 St,E 15 St & Irving Pl,327,Subscriber,1
493263,W 41 St & 8 Ave,W 22 St & 10 Ave,855,Subscriber,2
120935,E 23 St & 1 Ave,E 16 St & 5 Ave,1150,Subscriber,1
196150,1 Ave & E 30 St,W 38 St & 8 Ave,396,Subscriber,1
264497,W 39 St & 9 Ave,William St & Pine St,599,Subscriber,1
240888,9 Ave & W 18 St,Mercer St & Spring St,636,Subscriber,1
298824,W 20 St & 7 Ave,West Thames St,1689,Subscriber,2
488721,Pershing Square South,E 39 St & 3 Ave,215,Subscriber,1
309662,8 Ave & W 33 St,W 27 St & 7 Ave,533,Subscriber,2
255854,Broadway & W 58 St,E 43 St & Vanderbilt Ave,612,Subscriber,1
4098,Broadway & E 14 St,Lawrence St & Willoughby St,412,Subscriber,1
58794,E 32 St & Park Ave,Lexington Ave & E 29 St,142,Subscriber,1
353123,Broadway & E 14 St,E 53 St & Lexington Ave,719,Subscriber,2
12277,8 Ave & W 31 St N,South St & Whitehall St,2078,Subscriber,1
276222,E 19 St & 3 Ave,E 51 St & Lexington Ave,893,Subscriber,1
192522,E 12 St & 3 Ave,1 Ave & E 18 St,403,Subscriber,1
390190,Clinton St & Grand St,Fulton St & Broadway,563,Subscriber,1
445730,Clermont Ave & Park Ave,Willoughby St & Fleet St,449,Subscriber,1
272763,Fulton St & Broadway,6 Ave & W 33 St,1889,Subscriber,2
393746,W 13 St & 7 Ave,Bus Slip & State St,1628,Subscriber,1
372898,Clermont Ave & Lafayette Ave,Willoughby Ave & Hall St,429,Subscriber,2
47051,W 43 St & 10 Ave,Broadway & W 24 St,1627,Subscriber,2
212534,Lefferts Pl & Franklin Ave,Clinton St & Joralemon St,1424,Subscriber,1
199925,Bank St & Washington St,W 14 St & The High Line,1740,Subscriber,1
417589,8 Ave & W 31 St N,Front St & Maiden Ln,1429,Subscriber,1
526887,Old Slip & Front St,St Marks Pl & 1 Ave,1262,Subscriber,1
407194,Laight St & Hudson St,Duane St & Greenwich St,678,Subscriber,1
23407,Clinton Ave & Myrtle Ave,Clinton Ave & Myrtle Ave,321,Subscriber,1
416813,1 Ave & E 16 St,E 19 St & 3 Ave,239,Subscriber,1
284729,Cleveland Pl & Spring St,,586,Subscriber,1
495345,Lawrence St & Willoughby St,W 4 St & 7 Ave S,400,Subscriber,1
75532,Franklin St & W Broadway,W 22 St & 8 Ave,342,Subscriber,2
167269,Franklin St & W Broadway,W 26 St & 10 Ave,513,Subscriber,1
23112,W 43 St & 10 Ave,Bank St & Washington St,902,Subscriber,1
357368,Broadway & W 58 St,5 Ave & E 29 St,1080,Subscriber,1
273205,Lafayette St & Jersey St N,2 Ave & E 31 St,124,Subscriber,1
534104,St Marks Pl & 2 Ave,Front St & Maiden Ln,1283,Subscriber,2
32559,W 41 St & 8 Ave,Central Park S & 6 Ave,490,Subscriber,1
154322,Sullivan St & Washington Sq,E 3 St & 1 Ave,274,Subscriber,1
492304,Broadway & W 29 St,,506,Subscriber,2
140189,W 38 St & 8 Ave,E 39 St & 3 Ave,377,Subscriber,1
492872,W 52 St & 5 Ave,W 24 St & 7 Ave,274,Subscriber,2
531956,St Marks Pl & 1 Ave,Washington Square E,443,Subscriber,1
241198,Bayard St & Baxter St,W 22 St & 10 Ave,1098,Subscriber,1
162829,2 Ave & E 31 St,E 14 St & Avenue B,587,Subscriber,1
574160,Broadway & E 14 St,W 37 St & 10 Ave,1243,Subscriber,2
476769,W 15 St & 7 Ave,E 7 St & Avenue A,793,Subscriber,1
538892,Broadway & W 36 St,Hudson St & Reade St,3135,Subscriber,2
494283,Broadway & W 49 St,8 Ave & W 52 St,37260,Subscriber,1
102925,Mott St & Prince St,Canal St & Rutgers St,1535,Subscriber,1
116380,Division St & Bowery,E 53 St & Madison Ave,361,Subscriber,1
429078,Broadway & W 29 St,E 40 St & 5 Ave,465,Subscriber,1
533174,W 11 St & 6 Ave,Fulton St & Broadway,201,Subscriber,1
496088,E 39 St & 3 Ave,W 56 St & 6 Ave,656,Subscriber,1
138839,E 16 St & 5 Ave,W 45 St & 6 Ave (1),249,Subscriber,1
121299,11 Ave & W 59 St,Greenwich St & Warren St,1859,Subscriber,1
29546,W 43 St & 10 Ave,E 43 St & Vanderbilt Ave,618,Subscriber,1
318741,Grand St & Greene St,,482,Subscriber,1
273686,Allen St & Stanton St,W 20 St & 11 Ave,245,Subscriber,1
12480,Broadway & W 24 St,1 Ave & E 16 St,405,Subscriber,1
338300,W 38 St & 8 Ave,E 12 St & 3 Ave,818,Subscriber,2
405145,Lafayette St & E 8 St,Mercer St & Spring St,534,Subscriber,1
29697,12 Ave & W 40 St,West Thames St,1732,Subscriber,2
523616,LaGuardia Pl & W 3 St,University Pl & E 14 St,333,Subscriber,1
200190,W 17 St & 8 Ave,W 22 St & 8 Ave,186,Subscriber,1
214198,E 58 St & 3 Ave,9 Ave & W 22 St,587,Subscriber,1
158706,W 20 St & 8 Ave,W 37 St & 5 Ave,737,Subscriber,1
306160,E 6 St & Avenue D,E 7 St & Avenue A,287,Subscriber,1
252790,Broadway & E 22 St,W 39 St & 9 Ave,598,Subscriber,1
278464,W 13 St & 6 Ave,W 52 St & 11 Ave,320,Subscriber,2
205863,E 24 St & Park Ave S,W 13 St & 6 Ave,926,Subscriber,1
440506,W 26 St & 8 Ave,W 34 St & 11 Ave,518,Subscriber,1
306414,Ashland Pl & Hanson Pl,E 10 St & Avenue A,195,Subscriber,2
409576,W 25 St & 6 Ave,E 43 St & Vanderbilt Ave,679,Subscriber,1
397257,W 27 St & 7 Ave,W 20 St & 11 Ave,875,Subscriber,1
62856,Barrow St & Hudson St,,648,Subscriber,1
462003,Lafayette St & E 8 St,1 Ave & E 30 St,874,Subscriber,2
384946,Lexington Ave & E 29 St,Mercer St & Spring St,1123,Subscriber,1
428108,Hudson St & Reade St,12 Ave & W 40 St,1353,Subscriber,1
41625,Murray St & West St,Greenwich St & W Houston St,607,Subscriber,2
123312,W 18 St & 6 Ave,E 58 St & 3 Ave,1018,Subscriber,1
441612,1 Ave & E 16 St,Atlantic Ave & Fort Greene Pl,289,Subscriber,1
161416,Lafayette St & E 8 St,E 10 St & 5 Ave,1810,Subscriber,2
432789,W 25 St & 6 Ave,Sullivan St & Washington Sq,490,Subscriber,1
503373,Murray St & West St,Duane St & Greenwich St,257,Subscriber,1
326762,W 34 St & 11 Ave,W 34 St & 11 Ave,341,Subscriber,2
180742,Perry St & Bleecker St,University Pl & E 14 St,472,Subscriber,2
204872,Hancock St & Bedford Ave,MacDougal St & Prince St,2386,Subscriber,1
41566,11 Ave & W 41 St,Lafayette St & E 8 St,2354,Subscriber,1
251570,University Pl & E 14 St,Howard St & Centre St,132,Subscriber,2
294148,W 44 St & 5 Ave,Clinton St & Tillary St,2494,Subscriber,1
346521,Johnson St & Gold St,3 Ave & Schermerhorn St,596,Subscriber,1
409955,Lafayette St & E 8 St,E 9 St & Avenue C,590,Subscriber,1
470470,8 Ave & W 52 St,,609,Subscriber,2
461659,DeKalb Ave & Hudson Ave,Carlton Ave & Park Ave,872,Subscriber,1
318952,Lawrence St & Willoughby St,Clinton St & Grand St,988,Subscriber,1
129860,Broadway & W 51 St,2 Ave & E 58 St,763,Subscriber,1
255615,Leonard St & Church St,Catherine St & Monroe St,1458,Subscriber,1
220438,E 23 St & 1 Ave,Broadway & W 24 St,516,Subscriber,1
503169,Maiden Ln & Pearl St,Old Slip & Front St,202,Subscriber,0
357583,W 20 St & 8 Ave,St Marks Pl & 2 Ave,595,Subscriber,1
255359,9 Ave & W 45 St,E 43 St & Vanderbilt Ave,692,Subscriber,1
571635,Willoughby St & Fleet St,Clinton Ave & Myrtle Ave,342,Subscriber,2
38560,Norfolk St & Broome St,E 4 St & 2 Ave,332,Subscriber,1
374618,Lefferts Pl & Franklin Ave,Fulton St & Washington Ave,468,Subscriber,1
54889,9 Ave & W 14 St,Broadway & W 37 St,804,Subscriber,1
355769,St Marks Pl & 2 Ave,St Marks Pl & 2 Ave,1433,Subscriber,1
236663,W 20 St & 11 Ave,Watts St & Greenwich St,677,Subscriber,1
221814,Greenwich St & North Moore St,W 14 St & The High Line,767,Subscriber,1
397086,Broadway & E 14 St,11 Ave & W 27 St,1018,Subscriber,1
25097,St James Pl & Oliver St,Broadway & Battery Pl,553,Subscriber,1
179711,11 Ave & W 59 St,Perry St & Bleecker St,1914,Subscriber,1
373281,5 Ave & E 29 St,W 22 St & 10 Ave,976,Subscriber,1
566750,Hicks St & Montague St,S Portland Ave & Hanson Pl,988,Subscriber,1
6545,W 21 St & 6 Ave,W 20 St & 8 Ave,268,Subscriber,1
340431,Barrow St & Hudson St,Centre St & Worth St,966,Subscriber,2
76251,E 27 St & 1 Ave,W 20 St & 11 Ave,908,Subscriber,1
502208,St Marks Pl & 1 Ave,Sullivan St & Washington Sq,346,Subscriber,1
572882,E 17 St & Broadway,Mercer St & Bleecker St S,1097,Subscriber,2
470115,6 Ave & Canal St,Cadman Plaza E & Red Cross Pl,1162,Subscriber,1
267494,Old Slip & Front St,Pitt St & Stanton St,878,Subscriber,1
162114,Old Slip & Front St,Water - Whitehall Plaza,114,Subscriber,1
457106,W 52 St & 5 Ave,University Pl & E 14 St,1633,Subscriber,2
419650,E 39 St & 3 Ave,E 48 St & Madison Ave,555,Subscriber,1
265250,E 24 St & Park Ave S,E 30 St & Park Ave S,149,Subscriber,1
451871,Broadway & W 58 St,W 52 St & 11 Ave,429,Subscriber,1
317772,Central Park S & 6 Ave,Broadway & W 58 St,333,Subscriber,1
471870,Fulton St & Washington Ave,Ashland Pl & Hanson Pl,297,Subscriber,2
128878,E 39 St & 3 Ave,E 25 St & 2 Ave,446,Subscriber,1
440875,W 15 St & 7 Ave,E 20 St & FDR Drive,1184,Subscriber,1
465381,Great Jones St,Broadway & E 14 St,911,Subscriber,2
534842,E 19 St & 3 Ave,E 17 St & Broadway,299,Subscriber,2
515737,Great Jones St,E 10 St & 5 Ave,926,Subscriber,1
395454,Bank St & Washington St,Bank St & Washington St,1398,Subscriber,1
402762,8 Ave & W 33 St,W 27 St & 7 Ave,372,Subscriber,1
406012,W 15 St & 7 Ave,W 14 St & The High Line,449,Subscriber,1
131497,Hicks St & Montague St,Allen St & Hester St,736,Subscriber,2
358308,Adelphi St & Myrtle Ave,Carlton Ave & Flushing Ave,165,Subscriber,1
385750,Lawrence St & Willoughby St,E 10 St & Avenue A,581,Subscriber,1
107374,2 Ave & E 58 St,E 17 St & Broadway,1644,Subscriber,2
253594,W 33 St & 7 Ave,Pershing Square North,326,Subscriber,1
32191,Lexington Ave & E 29 St,Rivington St & Ridge St,1641,Subscriber,1
419505,E 4 St & 2 Ave,Broadway & Battery Pl,1284,Subscriber,1
271666,Lafayette St & E 8 St,6 Ave & W 33 St,762,Subscriber,2
293200,E 2 St & Avenue B,Washington Ave & Park Ave,836,Subscriber,1
238067,E 17 St & Broadway,9 Ave & W 14 St,539,Subscriber,1
153049,W 4 St & 7 Ave S,,916,Subscriber,1
371344,State St & Smith St,Dean St & 4 Ave,602,Subscriber,1
466760,E 47 St & 1 Ave,E 11 St & 2 Ave,1130,Subscriber,1
115907,Broadway & W 32 St,Pearl St & Anchorage Pl,2311,Subscriber,2
303839,Lexington Ave & E 29 St,W 52 St & 9 Ave,1017,Subscriber,1
461700,Pershing Square North,E 31 St & 3 Ave,339,Subscriber,1
494116,Greenwich St & W Houston St,W 14 St & The High Line,1223,Subscriber,1
451254,Centre St & Chambers St,Old Slip & Front St,334,Subscriber,1
34522,Lafayette St & E 8 St,E 16 St & 5 Ave,267,Subscriber,1
557210,Suffolk St & Stanton St,Broadway & W 38 St,1296,Subscriber,1
438562,Pike St & E Broadway,William St & Pine St,791,Subscriber,1
314004,E 33 St & 5 Ave,Washington Pl & 6 Ave,1101,Subscriber,1
250064,Carmine St & 6 Ave,Mott St & Prince St,392,Subscriber,1
508307,E 52 St & 2 Ave,Lexington Ave & E 24 St,804,Subscriber,1
246612,Leonard St & Church St,Market St & Cherry St,470,Subscriber,1
401511,E 33 St & 2 Ave,W 20 St & 11 Ave,566,Subscriber,2
359352,Columbia St & Rivington St,E 24 St & Park Ave S,333,Subscriber,1
20407,Great Jones St,E 10 St & Avenue A,505,Subscriber,2
209438,W 18 St & 6 Ave,Ashland Pl & Hanson Pl,1568,Subscriber,1
9627,LaGuardia Pl & W 3 St,Murray St & West St,657,Subscriber,1
160362,Lexington Ave & E 24 St,W 56 St & 6 Ave,7372,Subscriber,1
361097,S 3 St & Bedford Ave,Macon St & Nostrand Ave,1022,Subscriber,1
356522,W 17 St & 8 Ave,W 39 St & 9 Ave,706,Subscriber,1
527892,E 9 St & Avenue C,E 12 St & 3 Ave,367,Subscriber,1
488884,E 2 St & Avenue C,University Pl & E 14 St,353,Subscriber,1
127738,E 47 St & 2 Ave,6 Ave & Broome St,816,Subscriber,1
132544,Hudson St & Reade St,W 25 St & 6 Ave,1318,Subscriber,1
42519,Liberty St & Broadway,Barclay St & Church St,218,Subscriber,1
518535,Cadman Plaza W & Pierrepont St,DeKalb Ave & S Portland Ave,692,Subscriber,2
339344,Greenwich St & North Moore St,W 17 St & 8 Ave,1333,Subscriber,1
254343,W 52 St & 9 Ave,Greenwich St & W Houston St,745,Subscriber,1
474088,Cadman Plaza West & Montague St,E 47 St & 2 Ave,613,Subscriber,1
355145,Madison St & Montgomery St,E 24 St & Park Ave S,2483,Subscriber,1
3506,E 3 St & 1 Ave,W Broadway & Spring St,836,Subscriber,1
416035,8 Ave & W 33 St,Pershing Square South,467,Subscriber,1
235196,Front St & Washington St,Division St & Bowery,854,Subscriber,1
418836,Market St & Cherry St,John St & William St,636,Subscriber,2
278121,W 20 St & 8 Ave,1 Ave & E 30 St,513,Subscriber,1
503920,Broadway & W 24 St,,353,Subscriber,1
509313,W 49 St & 8 Ave,W 4 St & 7 Ave S,1304,Subscriber,1
208315,Broadway & W 56 St,University Pl & E 14 St,521,Subscriber,2
451632,Greenwich Ave & Charles St,Broadway & W 38 St,786,Subscriber,1
467033,E 15 St & Irving Pl,John St & William St,1668,Subscriber,1
30364,Bank St & Hudson St,Broadway & W 37 St,1302,Subscriber,1
572754,E 15 St & 3 Ave,W 4 St & 7 Ave S,420,Subscriber,2
260375,1 Ave & E 44 St,E 51 St & 1 Ave,353,Subscriber,1
532962,W 15 St & 7 Ave,West St & Chambers St,1183,Subscriber,1
254615,Broadway & W 29 St,W 51 St & 6 Ave,327,Subscriber,1
431889,South St & Whitehall St,E 17 St & Broadway,1254,Subscriber,1
143061,Columbia St & Rivington St,Forsyth St & Broome St,551,Subscriber,1
396956,Cleveland Pl & Spring St,W 59 St & 10 Ave,367,Subscriber,1
260626,Bayard St & Baxter St,W 52 St & 11 Ave,271,Subscriber,1
107134,W 33 St & 7 Ave,W 59 St & 10 Ave,1328,Subscriber,2
161995,Broadway & W 58 St,W 59 St & 10 Ave,368,Subscriber,1
456373,Liberty St & Broadway,Pershing Square South,1796,Subscriber,1
42433,W 20 St & 8 Ave,Broadway & W 56 St,1500,Subscriber,1
567501,E 39 St & 2 Ave,E 2 St & 2 Ave,1470,Subscriber,1
377050,E 47 St & 2 Ave,Avenue D & E 12 St,2693,Subscriber,2
35135,Cumberland St & Lafayette Ave,,1620,Subscriber,1
502110,E 13 St & Avenue A,E 58 St & 3 Ave,351,Subscriber,1
507617,W 51 St & 6 Ave,E 2 St & Avenue C,151,Subscriber,1
544761,Broadway & W 58 St,West St & Chambers St,1464,Subscriber,1
131846,St Marks Pl & 2 Ave,E 6 St & Avenue B,189,Subscriber,1
130351,Allen St & Hester St,Allen St & Hester St,1120,Subscriber,1
57205,W 17 St & 8 Ave,W 31 St & 7 Ave,643,Subscriber,1
220614,Leonard St & Church St,Liberty St & Broadway,783,Subscriber,1
267341,W 25 St & 6 Ave,E 33 St & 5 Ave,661,Subscriber,1
386533,W 43 St & 10 Ave,11 Ave & W 41 St,204,Subscriber,1
